target,position,layer,r2,r2_shuffled,r2_random
c1x~nonlin,val_x,24,-0.004183311877292484,-0.010973023849407237,-0.002277953126494925
y~nonlin,val_x,24,-0.001965056094008988,-0.012278531356631373,-0.0019474462061799258
c2y~nonlin,val_x,24,-0.0006996507979932787,-0.010646161563709455,-0.003699406957200946
answer,val_x,26,0.7540285100557531,-0.0040469874900535,0.6506124035603454
x,val_x,26,0.9796465733580859,-0.0083979789298676,0.8979644938080439
c1x,val_x,26,0.9307929828684631,-0.010078051400642662,0.8102448929508796
y,val_x,26,0.9203930719726144,-0.00863238951368972,0.7931417616317875
c2y,val_x,26,0.7549197176957828,-0.006813871981601993,0.6539871801765046
answer~nonlin,val_x,26,0.0006977762035091928,-0.0054654863969463285,-0.0008402741382909085
x~nonlin,val_x,26,0.7654214318880477,0.0006606202936884076,0.6110817947438911
c1x~nonlin,val_x,26,-0.0019270740242880446,-0.009924540508555735,-0.004966718244935331
y~nonlin,val_x,26,-0.0011338001035412493,-0.009995615716608341,-0.0041154281041648755
c2y~nonlin,val_x,26,0.0009202708466989895,-0.009730719322928572,-0.0007060069909603506
answer,val_x,28,0.7330581745402085,-0.00301906555914222,0.49478794927302094
x,val_x,28,0.9640071044668735,-0.004991515997948337,0.7287242294778625
c1x,val_x,28,0.9102440738867225,-0.006871003075802573,0.6190157440128778
y,val_x,28,0.8971694422538098,-0.013099780324849819,0.607293981813685
c2y,val_x,28,0.7346161223901315,-0.006880786910694381,0.495526787121088
answer~nonlin,val_x,28,-0.0014716010192390439,-0.001454922295826222,-0.001031911636548255
x~nonlin,val_x,28,0.7219039869544628,-0.00237097725939317,0.43771684470836036
c1x~nonlin,val_x,28,-0.0025846805257936367,-0.007327825898654217,-0.006650783188017595
y~nonlin,val_x,28,-0.004262731662156849,-0.011116678092101928,-0.0017135292600287677
c2y~nonlin,val_x,28,-0.0016302940645822606,-0.007957332164503006,-0.0010632755412145478
answer,pre_c1x,0,-0.00047327588493972783,-0.0038766411640600573,-0.0004732781214837889
x,pre_c1x,0,-0.0007603193256664476,-0.0053882067592043725,-0.0007603211577207336
c1x,pre_c1x,0,-0.0004972250465180572,-0.002637797576702239,-0.000497225626701292
y,pre_c1x,0,-0.0002040817888906421,-0.0045144998159305505,-0.00020408368270485866
c2y,pre_c1x,0,-0.0005498008324669179,-0.00044410492860502693,-0.0005498012079858672
answer~nonlin,pre_c1x,0,-0.0006219254004646846,-0.00471052003455541,-0.0006219254158672527
x~nonlin,pre_c1x,0,-0.00027950744125249116,-0.0012446888116752763,-0.00027950701673251643
c1x~nonlin,pre_c1x,0,-0.0028367841362817448,-0.001052393265053908,-0.0028367841734364685
y~nonlin,pre_c1x,0,-0.0009222907671591063,-0.001373999337298537,-0.0009222907561126092
c2y~nonlin,pre_c1x,0,-0.0004719253718021843,-0.001438159023892993,-0.0004719253772909049
answer,pre_c1x,2,0.7829164938574393,-0.0058359986880465176,0.7337095312269047
x,pre_c1x,2,0.9953241666474836,-0.005260469876323004,0.9434271271980242
c1x,pre_c1x,2,0.961616601538672,-0.009186898062494064,0.9104212600857137
y,pre_c1x,2,0.9412393953742987,-0.007410313295586057,0.882670251078323
c2y,pre_c1x,2,0.778314626528279,-0.013820132430001575,0.7290811057854512
answer~nonlin,pre_c1x,2,-0.010279990462528588,-0.005391255022145547,-0.0011125077401072936
x~nonlin,pre_c1x,2,0.7040333786529351,-0.008013587687026869,0.654599483444239
c1x~nonlin,pre_c1x,2,0.0001687278491440125,-0.014016553797900011,-0.007468460410147371
y~nonlin,pre_c1x,2,0.0003714523587916574,-0.018099239825504654,-0.0033988676426730535
c2y~nonlin,pre_c1x,2,-0.009715530964973906,-0.008758683890485841,-0.0009708429033348231
answer,pre_c1x,4,0.7825581449159469,-0.004330036243324065,0.7571585613676688
x,pre_c1x,4,0.9956181626291472,-0.008479512902443753,0.9638894372178222
c1x,pre_c1x,4,0.962408548096839,-0.012378462606455587,0.9326975829955242
y,pre_c1x,4,0.943197657632807,-0.006734365211422899,0.9150686067903853
c2y,pre_c1x,4,0.7790317028705693,-0.01235601434528455,0.7572662428707093
answer~nonlin,pre_c1x,4,-0.009479817396562895,-0.004601844938263877,-0.0030191976744131654
x~nonlin,pre_c1x,4,0.7076479762461084,-0.004196143927082563,0.6663241953695697
c1x~nonlin,pre_c1x,4,-0.0014091136321536801,-0.015181443693025543,0.03101033791331509
y~nonlin,pre_c1x,4,0.0011506400324815536,-0.0177488080084931,0.009561768875356536
c2y~nonlin,pre_c1x,4,-0.00838092580493699,-0.006934630610277992,-0.003762786175437016
answer,pre_c1x,6,0.7996298574645613,-0.006976575948812069,0.7369832738527251
x,pre_c1x,6,0.9932645752556339,-0.007901033640651534,0.8890706239509202
c1x,pre_c1x,6,0.9613128128644163,-0.011440844242065928,0.8958469067740034
y,pre_c1x,6,0.9412851295745095,-0.00864068599795198,0.8624537185141858
c2y,pre_c1x,6,0.7955826666053023,-0.011873360239156971,0.7368434473101505
