target,position,layer,r2,r2_shuffled,r2_random
s2~nonlin,pre_s2,16,0.5040099757934027,0.0006138719316345354,0.2879412658694859
answer,pre_s2,18,0.9651579269900608,-0.010271702487172796,0.8396832888449576
s1,pre_s2,18,0.9767780250323654,-0.003286491078635656,0.8521077897215532
s2,pre_s2,18,0.9687279711375844,-0.00926145806274592,0.8513015681840274
answer~nonlin,pre_s2,18,0.5220042304800746,-0.006938450827054021,0.28720250396873315
s1~nonlin,pre_s2,18,0.7014667173247731,-0.009343701488982337,0.6140517213436245
s2~nonlin,pre_s2,18,0.5220042304800749,-0.0003449008426632538,0.28720250396873404
answer,pre_s2,20,0.9617633943676798,-0.008971671996840236,0.88097222103778
s1,pre_s2,20,0.9737993145401456,-0.0032310438383660323,0.8862035482001304
s2,pre_s2,20,0.9610828762051229,-0.011381599013853938,0.897779741247628
answer~nonlin,pre_s2,20,0.5310173086362305,-0.008841904293083402,0.26745809436828516
s1~nonlin,pre_s2,20,0.6889301980968622,-0.010182921907167408,0.6283979702561049
s2~nonlin,pre_s2,20,0.5310173086362312,9.385215391610746e-05,0.2674580943682855
answer,pre_s2,22,0.9675725680147123,-0.00844566089194787,0.8997924338041644
s1,pre_s2,22,0.9790785094171648,-0.004573102601058476,0.9126873982909546
s2,pre_s2,22,0.9714480964371084,-0.011645843486024932,0.9125013480037513
answer~nonlin,pre_s2,22,0.6298270371350464,-0.01010141035604395,0.41072873126948806
s1~nonlin,pre_s2,22,0.686238553634636,-0.009766696638564332,0.6278560768157349
s2~nonlin,pre_s2,22,0.629827037135047,0.0015055677326383243,0.41072873126948894
answer,pre_s2,24,0.9726544596618738,-0.01971244892934454,0.9120832053339325
s1,pre_s2,24,0.9898247777560464,0.0010210154675148742,0.9558783121887718
s2,pre_s2,24,0.9886648629559249,-0.024114566891312306,0.9509320577101964
answer~nonlin,pre_s2,24,0.9335865430850382,-0.014108056786310774,0.6861570763281768
s1~nonlin,pre_s2,24,0.6616496996930319,-0.005356347506911163,0.5847576276382024
s2~nonlin,pre_s2,24,0.9335865430850383,-0.0016372968243067998,0.6861570763281775
answer,pre_s2,26,0.9475565159766405,-0.015914611057060712,0.9102573170549296
s1,pre_s2,26,0.9823909287910138,0.004111193125676649,0.9337250495049366
s2,pre_s2,26,0.9833296176726908,-0.022366935504347873,0.9501855233784774
answer~nonlin,pre_s2,26,0.9486729450291741,-0.01707807385191118,0.7894843186491326
s1~nonlin,pre_s2,26,0.5762610259899525,-0.006905397664686674,0.4198622959397751
s2~nonlin,pre_s2,26,0.9486729450291742,-0.0006419574774136905,0.7894843186491325
answer,pre_s2,28,0.9371577814165742,-0.01541234215419518,0.8803785144602051
s1,pre_s2,28,0.9824712238710747,0.004409525704921813,0.9234743306452533
s2,pre_s2,28,0.9838211721373439,-0.022589865254496466,0.9274482137848825
answer~nonlin,pre_s2,28,0.9435968033286307,-0.016425828198965098,0.7870328633357855
s1~nonlin,pre_s2,28,0.5161704264353446,-0.004974286934319894,0.3968153550621324
s2~nonlin,pre_s2,28,0.9435968033286309,-0.000990080626448897,0.7870328633357854
answer,val_s2,0,0.061653913706026575,6.96400536022157e-05,0.061338340592363094
s1,val_s2,0,-0.007501484970076078,-0.009388570394000206,-0.0007102508814651465
