target,position,layer,r2,r2_shuffled,r2_random
answer,dot_0,20,0.34088828616773315,-0.008761979447443169,0.23826496676125142
x,dot_0,20,0.42746034350101736,0.0028254458035171792,0.318238729493709
c1x,dot_0,20,0.36835742220620515,-0.004088067957852548,0.29345205656069695
y,dot_0,20,0.35381581891453795,-0.00870882833476827,0.28360364481961864
c2y,dot_0,20,0.33234809284954037,-0.010749474537290693,0.23956581134558064
answer~nonlin,dot_0,20,-0.005333925083933488,-0.012796868416353746,-0.002709562769538598
x~nonlin,dot_0,20,0.38703602275210747,-0.016524310329065095,0.28975898474435025
c1x~nonlin,dot_0,20,0.002280605242893863,-0.020413095599817632,-0.00019766939987730936
y~nonlin,dot_0,20,-0.006435803837375742,-0.014609107712501235,-0.0026294842410594654
c2y~nonlin,dot_0,20,-0.004324248781612194,-0.012942786881374069,-0.001953350753058025
answer,dot_0,22,0.4232216051360971,-0.009612207940010942,0.20845254315326434
x,dot_0,22,0.47197536194585354,0.0029681115694193405,0.23005570077612114
c1x,dot_0,22,0.4250986921261657,-0.00483624591410825,0.2103006888061446
y,dot_0,22,0.40083782093767206,-0.008649252631727666,0.20916067845775066
c2y,dot_0,22,0.4177113991998749,-0.010909417258467835,0.19804963088795824
answer~nonlin,dot_0,22,-0.00576750869276732,-0.01081048068713919,-0.0017953494612150678
x~nonlin,dot_0,22,0.4205730477876243,-0.01248823504308394,0.21802400045842785
c1x~nonlin,dot_0,22,-0.001409217787829764,-0.023590707353426943,-0.002377820646869422
y~nonlin,dot_0,22,-0.007848341099155665,-0.014370760914598657,-0.002872730047705385
c2y~nonlin,dot_0,22,-0.004853612109492644,-0.013112707849597838,-0.002900292033934715
answer,dot_0,24,0.6263871140565855,-0.011042686934885415,0.25246393985309934
x,dot_0,24,0.7504393440808623,0.0035246460946436464,0.3530601755879903
c1x,dot_0,24,0.6682707696809906,-0.004874661189413487,0.27590632073240273
y,dot_0,24,0.6342786149671832,-0.008039711380954717,0.24878107245099046
c2y,dot_0,24,0.6283763989506994,-0.012286295686552595,0.24460193368526373
answer~nonlin,dot_0,24,-0.007012584703874447,-0.007763606078868612,-0.0025239358978166315
x~nonlin,dot_0,24,0.7363424109200511,-0.009479010605809135,0.3360819071890221
c1x~nonlin,dot_0,24,-0.004615495287015436,-0.024894841753693386,-0.002230969436411101
y~nonlin,dot_0,24,-0.008312380743282555,-0.01220793807084175,-0.003063131965998833
c2y~nonlin,dot_0,24,-0.005998165298636948,-0.013116491255998897,-0.0026662096412994885
answer,dot_0,26,0.58343024013102,-0.009865312316037489,0.2716210169068276
x,dot_0,26,0.7276473400340302,0.003036108378479563,0.35247607636768397
c1x,dot_0,26,0.6402014959965705,-0.004068232627657986,0.3346399390797913
y,dot_0,26,0.6078077896097067,-0.0071838361293190545,0.328472812249744
c2y,dot_0,26,0.5777091949106101,-0.012493560417480953,0.2596097955539397
answer~nonlin,dot_0,26,-0.008912573443787597,-0.007890575129851696,-0.003401917442561242
x~nonlin,dot_0,26,0.7149303098134594,-0.00935873632223494,0.3282531534003581
c1x~nonlin,dot_0,26,-0.004846514752863795,-0.025657867732545858,-0.001497477729456298
y~nonlin,dot_0,26,-0.00948728805135901,-0.010694982980492984,-0.002815418881054521
c2y~nonlin,dot_0,26,-0.007885317385371016,-0.013880891332137102,-0.004134334299658926
answer,dot_0,28,0.5225101909575939,-0.008947885913866749,0.2096795684902536
x,dot_0,28,0.645791066017515,0.000553438327376421,0.2825917639372876
c1x,dot_0,28,0.569296937322628,-0.005152546452175777,0.23636035930915555
y,dot_0,28,0.5411617619729243,-0.007768137808390696,0.24719453732708974
c2y,dot_0,28,0.5193950046489536,-0.012460190574232088,0.20193102088725579
answer~nonlin,dot_0,28,-0.01211577676488873,-0.009013316210364719,-0.007859484131058858
x~nonlin,dot_0,28,0.627133359501215,-0.009057960869081283,0.28760975003725553
c1x~nonlin,dot_0,28,-0.003884443806081883,-0.02627207498968409,-0.0015325910911418994
y~nonlin,dot_0,28,-0.008457159762319755,-0.008608946347221424,-0.0030837205590605876
c2y~nonlin,dot_0,28,-0.010690155920728195,-0.015360284513632916,-0.007738653755128944
answer,dot_6,0,-0.0026592564352803105,-0.003598300369890728,-0.0026592566951793017
x,dot_6,0,-0.0012744977676375502,-0.002669757150449481,-0.001274496583314244
c1x,dot_6,0,-0.0037543809935178807,-0.0018025359314133294,-0.0037543919159335193
y,dot_6,0,-0.003074428114614891,-0.004625889311055786,-0.003074429272652557
c2y,dot_6,0,-0.002784634670901065,-0.007699150853651027,-0.0027846394713573197
answer~nonlin,dot_6,0,-0.002347746354684599,-0.0014925902352649345,-0.002347746354460334
x~nonlin,dot_6,0,-0.0012594208363394532,-0.003262506525044895,-0.001259420825585389
c1x~nonlin,dot_6,0,-0.0021143474019800212,-0.003542573369121893,-0.0021143474314408994
y~nonlin,dot_6,0,-0.0028666543540414313,-0.005634771239459324,-0.002866654260925472
c2y~nonlin,dot_6,0,-0.002504150376193115,-0.0016456858389066742,-0.002504150346488432
answer,dot_6,2,0.09859032100043252,-0.017654455525296875,0.10325760129647577
x,dot_6,2,-0.007270262216777734,-0.011714397970721269,-0.002000945380739916
c1x,dot_6,2,-0.0006666999490871905,-0.002796780230507334,0.0025789762511271297
y,dot_6,2,0.0012480266555447983,-0.008664253675040978,0.011108617567763712
c2y,dot_6,2,0.08927869493800367,-0.011740099368201307,0.09955348979888545
answer~nonlin,dot_6,2,-0.016422715491883455,0.003838043659218693,-0.0027027110387214393
x~nonlin,dot_6,2,-0.006747357624510952,-0.007719347266492704,-0.003818218000021467
c1x~nonlin,dot_6,2,-0.001770697758548101,-0.012880573182951327,-0.004747106402907875
y~nonlin,dot_6,2,-0.00687792746635929,-0.009892808669872855,-0.002499744617527888
c2y~nonlin,dot_6,2,-0.017067819839952314,-0.006543942331036723,-0.0028696982150397954
answer,dot_6,4,0.10560498033443533,-0.014116700854915898,0.0922054284606445
x,dot_6,4,-0.005729267090479162,-0.008038188893746634,-0.0016474197161653326
c1x,dot_6,4,-0.00461334589759077,-0.002991941178895452,0.00799404837608475
y,dot_6,4,0.0012183512835525212,-0.013192843465645199,0.015998762227131258
c2y,dot_6,4,0.09610247663689842,-0.012921984377273432,0.08427267956772144
answer~nonlin,dot_6,4,-0.018238887273042126,0.006039342002820858,-0.002910667561347946
x~nonlin,dot_6,4,0.0046970838034849915,-0.00843229504703169,0.005531152387342586
c1x~nonlin,dot_6,4,-0.0034684710493564364,-0.0066571966052515474,-0.0028581043318760546
y~nonlin,dot_6,4,-0.006881254700173756,-0.007969022113415658,-0.006665793725877389
c2y~nonlin,dot_6,4,-0.017141163598138665,-0.011720134925592207,-0.002972248586247561
answer,dot_6,6,0.11717723143288128,-0.010775315590444423,0.06041045454800409
x,dot_6,6,0.012063325388819268,-0.008886252202879641,-0.003260085774192456
c1x,dot_6,6,0.03866724799751042,-0.004373379855728832,0.024131390859055246
y,dot_6,6,0.042919955027597156,-0.014321440938249719,0.024122939386530207
c2y,dot_6,6,0.10900441102503533,-0.01091884516742847,0.05791695906805305
